id,model id,run no.,val_part,test_part,batch_size,train_k,train_n,ch_conv,l_hidden,dropout,nan_mode,class_importance,lr,best_val_run,test_run
"train(n)[3600, 1400]_val[0.2]_test[4]_batch128_model[16, 64, 64][64, 8]_None_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_binary","train(n)[3600, 1400]__batch128_model[16, 64, 64][64, 8]_None_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_binary",0,0.2,4,128.0,,"[3600, 1400]","[16, 64, 64]","[64, 8]","[0.6000000000000001, 0.6000000000000001]",,,0.01,"Metric(tss: 83.89, hss2:  79.45, cm: [[582, 64], [16, 242]])","Metric(tss: 81.05, hss2:  32.25, cm: [[39835, 2860], [109, 781]])"
"train(n)[3600, 1400]_val[0.2]_test[5]_batch128_model[16, 64, 64][64, 8]_None_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_binary","train(n)[3600, 1400]__batch128_model[16, 64, 64][64, 8]_None_do[0.6000000000000001, 0.6000000000000001]_lr[0.01]_binary",0,0.2,5,128.0,,"[3600, 1400]","[16, 64, 64]","[64, 8]","[0.6000000000000001, 0.6000000000000001]",,,0.01,"Metric(tss: 79.63, hss2:  75.30, cm: [[536, 78], [21, 253]])","Metric(tss: 79.35, hss2:  27.04, cm: [[61968, 3641], [135, 759]])"
"train(n)[1200, 600]_val[0.2]_test[1]_batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary","train(n)[1200, 600]__batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary",0,0.2,1,128.0,,"[1200, 600]","[32, 64, 128]","[16, 0]","[0.4, 0.2]",avg,"[0.3, 0.7]",0.01,"Metric(tss: 90.08, hss2:  86.56, cm: [[224, 20], [2, 114]])","Metric(tss: 75.91, hss2:  12.00, cm: [[58580, 13658], [65, 1189]])"
"train(n)[1200, 600]_val[0.2]_test[2]_batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary","train(n)[1200, 600]__batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary",0,0.2,2,128.0,,"[1200, 600]","[32, 64, 128]","[16, 0]","[0.4, 0.2]",avg,"[0.3, 0.7]",0.01,"Metric(tss: 83.47, hss2:  78.20, cm: [[223, 30], [5, 102]])","Metric(tss: 74.23, hss2:  9.71, cm: [[68183, 18973], [56, 1345]])"
"train(n)[1200, 600]_val[0.2]_test[3]_batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary","train(n)[1200, 600]__batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary",0,0.2,3,128.0,,"[1200, 600]","[32, 64, 128]","[16, 0]","[0.4, 0.2]",avg,"[0.3, 0.7]",0.01,"Metric(tss: 87.86, hss2:  84.55, cm: [[214, 23], [3, 120]])","Metric(tss: 62.96, hss2:  10.26, cm: [[25925, 15161], [2, 1422]])"
"train(n)[1200, 600]_val[0.2]_test[4]_batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary","train(n)[1200, 600]__batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary",0,0.2,4,128.0,,"[1200, 600]","[32, 64, 128]","[16, 0]","[0.4, 0.2]",avg,"[0.3, 0.7]",0.01,"Metric(tss: 87.08, hss2:  84.04, cm: [[223, 21], [5, 111]])","Metric(tss: 54.00, hss2:  5.06, cm: [[27050, 23046], [0, 1165]])"
"train(n)[1200, 600]_val[0.2]_test[5]_batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary","train(n)[1200, 600]__batch128_model[32, 64, 128][16, 0]_avg_do[0.4, 0.2]_lr[0.01]_binary",0,0.2,5,128.0,,"[1200, 600]","[32, 64, 128]","[16, 0]","[0.4, 0.2]",avg,"[0.3, 0.7]",0.01,"Metric(tss: 89.54, hss2:  86.83, cm: [[218, 19], [3, 120]])","Metric(tss: 67.75, hss2:  28.17, cm: [[71277, 3098], [278, 712]])"
"train(n)[4000, 1200]_val[0.2]_test[1]_batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[4000, 1200]__batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,1,128.0,,"[4000, 1200]","[128, 32, 16]","[32, 16]","[0.0, 0.6000000000000001]",,"[0.4, 0.6]",0.01,"Metric(tss: 82.77, hss2:  76.79, cm: [[635, 65], [17, 197]])","Metric(tss: 62.02, hss2:  22.99, cm: [[63562, 4447], [371, 809]])"
"train(n)[4000, 1200]_val[0.2]_test[2]_batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[4000, 1200]__batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,2,128.0,,"[4000, 1200]","[128, 32, 16]","[32, 16]","[0.0, 0.6000000000000001]",,"[0.4, 0.6]",0.01,"Metric(tss:  0.00, hss2:  0.00, cm: [[716, 0], [208, 0]])","Metric(tss: -48.55, hss2: -2.22, cm: [[22784, 55472], [998, 287]])"
"train(n)[4000, 1200]_val[0.2]_test[3]_batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[4000, 1200]__batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,3,128.0,,"[4000, 1200]","[128, 32, 16]","[32, 16]","[0.0, 0.6000000000000001]",,"[0.4, 0.6]",0.01,"Metric(tss:  0.00, hss2:  0.00, cm: [[720, 0], [210, 0]])","Metric(tss:  0.48, hss2:  0.87, cm: [[36453, 82], [1268, 9]])"
"train(n)[4000, 1200]_val[0.2]_test[4]_batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[4000, 1200]__batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,4,128.0,,"[4000, 1200]","[128, 32, 16]","[32, 16]","[0.0, 0.6000000000000001]",,"[0.4, 0.6]",0.01,"Metric(tss: 82.31, hss2:  71.59, cm: [[615, 105], [7, 218]])","Metric(tss: 82.58, hss2:  25.33, cm: [[38519, 4176], [68, 822]])"
"train(n)[4000, 1200]_val[0.2]_test[5]_batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[4000, 1200]__batch128_model[128, 32, 16][32, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,5,128.0,,"[4000, 1200]","[128, 32, 16]","[32, 16]","[0.0, 0.6000000000000001]",,"[0.4, 0.6]",0.01,"Metric(tss:  0.00, hss2:  0.00, cm: [[717, 0], [210, 0]])","Metric(tss: -56.62, hss2: -1.95, cm: [[14152, 51457], [699, 195]])"
"train(n)[400, 1200]_val[0.2]_test[1]_batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary","train(n)[400, 1200]__batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary",0,0.2,1,,,"[400, 1200]","[32, 32, 64]","[32, 0]","[0.2, 0.0]",avg,"[0.4, 0.6]",0.01,"Metric(tss: 88.56, hss2:  90.00, cm: [[74, 8], [4, 234]])","Metric(tss:  0.00, hss2:  0.00, cm: [[0, 72238], [0, 1254]])"
"train(n)[400, 1200]_val[0.2]_test[2]_batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary","train(n)[400, 1200]__batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary",0,0.2,2,,,"[400, 1200]","[32, 32, 64]","[32, 0]","[0.2, 0.0]",avg,"[0.4, 0.6]",0.01,"Metric(tss: 85.00, hss2:  86.01, cm: [[73, 10], [7, 230]])","Metric(tss:  0.00, hss2:  0.00, cm: [[0, 87156], [0, 1401]])"
"train(n)[400, 1200]_val[0.2]_test[3]_batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary","train(n)[400, 1200]__batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary",0,0.2,3,,,"[400, 1200]","[32, 32, 64]","[32, 0]","[0.2, 0.0]",avg,"[0.4, 0.6]",0.01,"Metric(tss: 89.77, hss2:  86.57, cm: [[71, 4], [12, 233]])","Metric(tss:  0.00, hss2:  0.00, cm: [[0, 41086], [0, 1424]])"
"train(n)[400, 1200]_val[0.2]_test[4]_batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary","train(n)[400, 1200]__batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary",0,0.2,4,,,"[400, 1200]","[32, 32, 64]","[32, 0]","[0.2, 0.0]",avg,"[0.4, 0.6]",0.01,"Metric(tss: 86.24, hss2:  87.85, cm: [[76, 10], [5, 229]])","Metric(tss:  0.00, hss2:  0.00, cm: [[0, 50096], [0, 1165]])"
"train(n)[400, 1200]_val[0.2]_test[5]_batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary","train(n)[400, 1200]__batchNone_model[32, 32, 64][32, 0]_avg_do[0.2, 0.0]_lr[0.01]_binary",0,0.2,5,,,"[400, 1200]","[32, 32, 64]","[32, 0]","[0.2, 0.0]",avg,"[0.4, 0.6]",0.01,"Metric(tss: 91.71, hss2:  90.24, cm: [[77, 4], [8, 231]])","Metric(tss:  0.00, hss2:  0.00, cm: [[0, 74375], [0, 990]])"
"train(n)[400, 200]_val[0.2]_test[1]_batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary","train(n)[400, 200]__batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary",0,0.2,1,,,"[400, 200]","[16, 16, 128]","[16, 16]","[0.2, 0.4]",avg,,0.01,"Metric(tss: 92.68, hss2:  88.92, cm: [[76, 6], [0, 38]])","Metric(tss: 43.20, hss2:  31.56, cm: [[70612, 1626], [684, 570]])"
"train(n)[400, 200]_val[0.2]_test[2]_batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary","train(n)[400, 200]__batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary",0,0.2,2,,,"[400, 200]","[16, 16, 128]","[16, 16]","[0.2, 0.4]",avg,,0.01,"Metric(tss: 89.16, hss2:  83.53, cm: [[74, 9], [0, 37]])","Metric(tss: 61.01, hss2:  4.83, cm: [[54041, 33115], [14, 1387]])"
"train(n)[400, 200]_val[0.2]_test[3]_batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary","train(n)[400, 200]__batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary",0,0.2,3,,,"[400, 200]","[16, 16, 128]","[16, 16]","[0.2, 0.4]",avg,,0.01,"Metric(tss: 90.00, hss2:  87.27, cm: [[74, 6], [1, 39]])","Metric(tss: 77.11, hss2:  28.44, cm: [[35892, 5194], [146, 1278]])"
"train(n)[400, 200]_val[0.2]_test[4]_batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary","train(n)[400, 200]__batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary",0,0.2,4,,,"[400, 200]","[16, 16, 128]","[16, 16]","[0.2, 0.4]",avg,,0.01,"Metric(tss: 82.50, hss2:  77.19, cm: [[68, 12], [1, 39]])","Metric(tss: 72.88, hss2:  10.89, cm: [[36510, 13586], [0, 1165]])"
"train(n)[400, 200]_val[0.2]_test[5]_batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary","train(n)[400, 200]__batchNone_model[16, 16, 128][16, 16]_avg_do[0.2, 0.4]_lr[0.01]_binary",0,0.2,5,,,"[400, 200]","[16, 16, 128]","[16, 16]","[0.2, 0.4]",avg,,0.01,"Metric(tss: 90.70, hss2:  84.67, cm: [[78, 8], [0, 34]])","Metric(tss: 71.79, hss2:  6.27, cm: [[53394, 20981], [0, 990]])"
"train(k)[1200, 400]_val[0.2]_test[1]_batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary","train(k)[1200, 400]__batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,1,1024.0,"[1200, 400]",,"[128, 64, 32]","[8, 32]","[0.4, 0.4]",,"[0.2, 0.8]",0.01,"Metric(tss: 84.34, hss2:  78.63, cm: [[165, 22], [3, 74]])","Metric(tss: 68.86, hss2:  19.44, cm: [[61646, 6363], [257, 923]])"
"train(k)[1200, 400]_val[0.2]_test[2]_batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary","train(k)[1200, 400]__batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,2,1024.0,"[1200, 400]",,"[128, 64, 32]","[8, 32]","[0.4, 0.4]",,"[0.2, 0.8]",0.01,"Metric(tss: 88.01, hss2:  82.98, cm: [[173, 18], [2, 76]])","Metric(tss: 78.57, hss2:  22.08, cm: [[71410, 6846], [163, 1122]])"
"train(k)[1200, 400]_val[0.2]_test[3]_batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary","train(k)[1200, 400]__batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,3,1024.0,"[1200, 400]",,"[128, 64, 32]","[8, 32]","[0.4, 0.4]",,"[0.2, 0.8]",0.01,"Metric(tss: 81.73, hss2:  78.79, cm: [[167, 18], [7, 75]])","Metric(tss: 70.45, hss2:  20.99, cm: [[30144, 6391], [154, 1123]])"
"train(k)[1200, 400]_val[0.2]_test[4]_batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary","train(k)[1200, 400]__batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,4,1024.0,"[1200, 400]",,"[128, 64, 32]","[8, 32]","[0.4, 0.4]",,"[0.2, 0.8]",0.01,"Metric(tss:  0.00, hss2:  0.00, cm: [[0, 189], [0, 76]])","Metric(tss:  0.00, hss2:  0.00, cm: [[0, 42695], [0, 890]])"
"train(k)[1200, 400]_val[0.2]_test[5]_batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary","train(k)[1200, 400]__batch1024_model[128, 64, 32][8, 32]_None_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,5,1024.0,"[1200, 400]",,"[128, 64, 32]","[8, 32]","[0.4, 0.4]",,"[0.2, 0.8]",0.01,"Metric(tss: 86.38, hss2:  76.92, cm: [[193, 22], [2, 57]])","Metric(tss: 80.15, hss2:  28.11, cm: [[62124, 3485], [130, 764]])"
"train(n)[3200, 800]_val[0.2]_test[1]_batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[3200, 800]__batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,1,128.0,,"[3200, 800]","[32, 32, 16]","[64, 16]","[0.0, 0.6000000000000001]",,"[0.3, 0.7]",0.01,"Metric(tss: 84.61, hss2:  74.26, cm: [[504, 58], [7, 131]])","Metric(tss: 68.65, hss2:  27.14, cm: [[64035, 3974], [301, 879]])"
"train(n)[3200, 800]_val[0.2]_test[2]_batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[3200, 800]__batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,2,128.0,,"[3200, 800]","[32, 32, 16]","[64, 16]","[0.0, 0.6000000000000001]",,"[0.3, 0.7]",0.01,"Metric(tss: 77.72, hss2:  59.20, cm: [[455, 120], [2, 140]])","Metric(tss: 76.43, hss2:  24.21, cm: [[72415, 5841], [207, 1078]])"
"train(n)[3200, 800]_val[0.2]_test[3]_batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[3200, 800]__batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,3,128.0,,"[3200, 800]","[32, 32, 16]","[64, 16]","[0.0, 0.6000000000000001]",,"[0.3, 0.7]",0.01,"Metric(tss: 89.11, hss2:  77.62, cm: [[539, 50], [3, 122]])","Metric(tss: 73.86, hss2:  28.35, cm: [[32107, 4428], [179, 1098]])"
"train(n)[3200, 800]_val[0.2]_test[4]_batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[3200, 800]__batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,4,128.0,,"[3200, 800]","[32, 32, 16]","[64, 16]","[0.0, 0.6000000000000001]",,"[0.3, 0.7]",0.01,"Metric(tss: 80.59, hss2:  64.00, cm: [[487, 96], [4, 132]])","Metric(tss: 83.48, hss2:  26.23, cm: [[38665, 4030], [63, 827]])"
"train(n)[3200, 800]_val[0.2]_test[5]_batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(n)[3200, 800]__batch128_model[32, 32, 16][64, 16]_None_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,5,128.0,,"[3200, 800]","[32, 32, 16]","[64, 16]","[0.0, 0.6000000000000001]",,"[0.3, 0.7]",0.01,"Metric(tss: 82.45, hss2:  62.98, cm: [[492, 99], [1, 124]])","Metric(tss: 78.65, hss2:  31.08, cm: [[62683, 2926], [151, 743]])"
"train(k)[2400, 1000]_val[0.2]_test[1]_batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary","train(k)[2400, 1000]__batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary",0,0.2,1,,"[2400, 1000]",,"[16, 64, 64]","[8, 8]","[0.4, 0.0]",avg,"[0.2, 0.8]",0.01,"Metric(tss: 85.55, hss2:  82.55, cm: [[440, 38], [13, 187]])","Metric(tss: 77.77, hss2:  11.70, cm: [[57794, 14444], [28, 1226]])"
"train(k)[2400, 1000]_val[0.2]_test[2]_batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary","train(k)[2400, 1000]__batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary",0,0.2,2,,"[2400, 1000]",,"[16, 64, 64]","[8, 8]","[0.4, 0.0]",avg,"[0.2, 0.8]",0.01,"Metric(tss: 88.05, hss2:  81.38, cm: [[443, 51], [3, 181]])","Metric(tss: 77.47, hss2:  12.13, cm: [[71749, 15407], [68, 1333]])"
"train(k)[2400, 1000]_val[0.2]_test[3]_batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary","train(k)[2400, 1000]__batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary",0,0.2,3,,"[2400, 1000]",,"[16, 64, 64]","[8, 8]","[0.4, 0.0]",avg,"[0.2, 0.8]",0.01,"Metric(tss: 88.70, hss2:  83.01, cm: [[447, 45], [4, 182]])","Metric(tss: 80.48, hss2:  25.36, cm: [[34622, 6464], [54, 1370]])"
"train(k)[2400, 1000]_val[0.2]_test[4]_batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary","train(k)[2400, 1000]__batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary",0,0.2,4,,"[2400, 1000]",,"[16, 64, 64]","[8, 8]","[0.4, 0.0]",avg,"[0.2, 0.8]",0.01,"Metric(tss: 85.56, hss2:  80.13, cm: [[417, 54], [6, 196]])","Metric(tss: 78.56, hss2:  14.28, cm: [[39354, 10742], [0, 1165]])"
"train(k)[2400, 1000]_val[0.2]_test[5]_batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary","train(k)[2400, 1000]__batchNone_model[16, 64, 64][8, 8]_avg_do[0.4, 0.0]_lr[0.01]_binary",0,0.2,5,,"[2400, 1000]",,"[16, 64, 64]","[8, 8]","[0.4, 0.0]",avg,"[0.2, 0.8]",0.01,"Metric(tss: 84.61, hss2:  78.78, cm: [[415, 59], [6, 198]])","Metric(tss: 83.39, hss2:  19.35, cm: [[67658, 6717], [75, 915]])"
"train(k)[2400, 600]_val[0.2]_test[1]_batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary","train(k)[2400, 600]__batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary",0,0.2,1,,"[2400, 600]",,"[16, 32, 64]","[8, 8]","[0.6000000000000001, 0.2]",avg,,0.01,"Metric(tss: 50.74, hss2:  47.32, cm: [[428, 62], [41, 71]])","Metric(tss: 69.90, hss2:  7.43, cm: [[50780, 21458], [5, 1249]])"
"train(k)[2400, 600]_val[0.2]_test[2]_batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary","train(k)[2400, 600]__batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary",0,0.2,2,,"[2400, 600]",,"[16, 32, 64]","[8, 8]","[0.6000000000000001, 0.2]",avg,,0.01,"Metric(tss: 86.41, hss2:  74.75, cm: [[425, 53], [3, 117]])","Metric(tss: 78.23, hss2:  15.72, cm: [[75713, 11443], [121, 1280]])"
"train(k)[2400, 600]_val[0.2]_test[3]_batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary","train(k)[2400, 600]__batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary",0,0.2,3,,"[2400, 600]",,"[16, 32, 64]","[8, 8]","[0.6000000000000001, 0.2]",avg,,0.01,"Metric(tss: 85.69, hss2:  70.80, cm: [[428, 61], [2, 107]])","Metric(tss: 65.01, hss2:  11.25, cm: [[26971, 14115], [9, 1415]])"
"train(k)[2400, 600]_val[0.2]_test[4]_batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary","train(k)[2400, 600]__batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary",0,0.2,4,,"[2400, 600]",,"[16, 32, 64]","[8, 8]","[0.6000000000000001, 0.2]",avg,,0.01,"Metric(tss: 89.27, hss2:  77.46, cm: [[438, 48], [1, 116]])","Metric(tss: 78.00, hss2:  42.43, cm: [[47891, 2205], [205, 960]])"
"train(k)[2400, 600]_val[0.2]_test[5]_batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary","train(k)[2400, 600]__batchNone_model[16, 32, 64][8, 8]_avg_do[0.6000000000000001, 0.2]_lr[0.01]_binary",0,0.2,5,,"[2400, 600]",,"[16, 32, 64]","[8, 8]","[0.6000000000000001, 0.2]",avg,,0.01,"Metric(tss: 84.05, hss2:  72.09, cm: [[404, 64], [3, 129]])","Metric(tss: 42.62, hss2:  35.20, cm: [[73397, 978], [555, 435]])"
"train(k)[2000, 200]_val[0.2]_test[1]_batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary","train(k)[2000, 200]__batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,1,,"[2000, 200]",,"[32, 128, 64]","[16, 0]","[0.4, 0.4]",0,,0.01,"Metric(tss: 85.99, hss2:  63.56, cm: [[354, 37], [2, 42]])","Metric(tss: 74.36, hss2:  9.83, cm: [[55447, 16791], [30, 1224]])"
"train(k)[2000, 200]_val[0.2]_test[2]_batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary","train(k)[2000, 200]__batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,2,,"[2000, 200]",,"[32, 128, 64]","[16, 0]","[0.4, 0.4]",0,,0.01,"Metric(tss:  0.00, hss2:  0.00, cm: [[394, 0], [44, 0]])","Metric(tss:  0.00, hss2:  0.00, cm: [[87156, 0], [1401, 0]])"
"train(k)[2000, 200]_val[0.2]_test[3]_batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary","train(k)[2000, 200]__batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,3,,"[2000, 200]",,"[32, 128, 64]","[16, 0]","[0.4, 0.4]",0,,0.01,"Metric(tss: 74.63, hss2:  58.93, cm: [[374, 30], [7, 32]])","Metric(tss: 72.05, hss2:  29.99, cm: [[36702, 4384], [246, 1178]])"
"train(k)[2000, 200]_val[0.2]_test[4]_batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary","train(k)[2000, 200]__batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,4,,"[2000, 200]",,"[32, 128, 64]","[16, 0]","[0.4, 0.4]",0,,0.01,"Metric(tss: 51.90, hss2:  18.08, cm: [[205, 190], [0, 45]])","Metric(tss: 44.34, hss2:  4.44, cm: [[28536, 21560], [147, 1018]])"
"train(k)[2000, 200]_val[0.2]_test[5]_batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary","train(k)[2000, 200]__batchNone_model[32, 128, 64][16, 0]_0_do[0.4, 0.4]_lr[0.01]_binary",0,0.2,5,,"[2000, 200]",,"[32, 128, 64]","[16, 0]","[0.4, 0.4]",0,,0.01,"Metric(tss: 76.57, hss2:  42.59, cm: [[323, 73], [2, 38]])","Metric(tss: 57.39, hss2:  3.42, cm: [[42682, 31693], [0, 990]])"
"train(k)[1200, 400]_val[0.2]_test[1]_batch1024_model[128, 64, 16][32, 8]_0_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(k)[1200, 400]__batch1024_model[128, 64, 16][32, 8]_0_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,1,1024.0,"[1200, 400]",,"[128, 64, 16]","[32, 8]","[0.0, 0.6000000000000001]",0,"[0.2, 0.8]",0.01,"Metric(tss: 86.54, hss2:  80.94, cm: [[220, 20], [4, 74]])","Metric(tss: 77.77, hss2:  13.52, cm: [[60041, 12197], [67, 1187]])"
"train(k)[1200, 400]_val[0.2]_test[2]_batch1024_model[128, 64, 16][32, 8]_0_do[0.0, 0.6000000000000001]_lr[0.01]_binary","train(k)[1200, 400]__batch1024_model[128, 64, 16][32, 8]_0_do[0.0, 0.6000000000000001]_lr[0.01]_binary",0,0.2,2,1024.0,"[1200, 400]",,"[128, 64, 16]","[32, 8]","[0.0, 0.6000000000000001]",0,"[0.2, 0.8]",0.01,"Metric(tss:  0.00, hss2:  0.00, cm: [[0, 249], [0, 70]])","Metric(tss:  0.00, hss2:  0.00, cm: [[0, 87156], [0, 1401]])"
